Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
fat cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Down,datasets,23 | 8,io_colorectal_cancer,0.223344802,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Down,datasets,23 | 8,io_colorectal_cancer,0.405571908,TRUE
gamma-delta T cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Down,datasets,23 | 8,io_colorectal_cancer,0.4085884,TRUE
epithelial cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Down,datasets,23 | 8,io_colorectal_cancer,0.481769281,TRUE
Macro_ISG15,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Down,datasets,23 | 8,io_colorectal_cancer,0.911982862,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,1.04E-05,TRUE
fibroblast,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,2.08E-05,TRUE
Macro_INHBA,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.002789906,TRUE
CD8+ resident-memory T cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.010373215,TRUE
cancer-associated fibroblast,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.047029157,TRUE
Tfh-Th1,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.146602588,TRUE
Macro_NLRP3,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.27690162,TRUE
Macro_C1QC,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.363462995,TRUE
Macro_SPP1,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.4085884,TRUE
neutrophil,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.609068855,TRUE
cDC1_CLEC9A,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.609068855,TRUE
stromal cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.690974391,TRUE
mesenchymal cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.690974391,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,microarray,GSE81558,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE81558__GPL15207__tumor_vs_tumor_adjacent,Up,datasets,23 | 8,io_colorectal_cancer,0.690974391,TRUE
Macro_LYVE1,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,2.50E-11,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,7.75E-11,TRUE
"CD14-low, CD16-positive monocyte",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,7.75E-11,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,4.17E-10,TRUE
Macro_IL1B,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.46E-09,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.46E-09,TRUE
plasma cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.49E-09,TRUE
regulatory T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,2.01E-08,TRUE
mast cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,3.56E-08,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,5.07E-08,TRUE
mature B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,5.65E-08,TRUE
class switched memory B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.15E-07,TRUE
Tk,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,9.43E-07,TRUE
macrophage,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,1.57E-06,TRUE
memory B cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,5.92E-06,TRUE
fat cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,8.30E-06,TRUE
endothelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,2.22E-05,TRUE
cDC3_LAMP3,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,4.24E-05,TRUE
natural killer cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,6.10E-05,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.012710379,TRUE
epithelial cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.017151231,TRUE
T-helper 17 cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.025277514,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.041915578,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.04254023,TRUE
cDC1_CLEC9A,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.042555404,TRUE
pDC_LILRA4,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.194931788,TRUE
mesenchymal cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.450762756,TRUE
Macro_SPP1,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Down,datasets,68 | 68,io_colorectal_cancer,0.82351379,TRUE
fibroblast,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,2.50E-11,TRUE
Macro_INHBA,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,8.00E-11,TRUE
CD8+ resident-memory T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.46E-09,TRUE
cancer-associated fibroblast,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.46E-09,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,7.53E-08,TRUE
Macro_C1QC,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.49E-06,TRUE
Macro_NLRP3,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,1.55E-06,TRUE
Macro_ISG15,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.000564694,TRUE
neutrophil,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.025695436,TRUE
Tfh-Th1,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.149211383,TRUE
gamma-delta T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.187343655,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.225751253,TRUE
stromal cell,tumor,microarray,GSE106582,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE106582__GPL10558__tumor_vs_tumor_adjacent,Up,datasets,68 | 68,io_colorectal_cancer,0.581978669,TRUE
macrophage,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.010009766,TRUE
pDC_LILRA4,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
mature B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
Macro_LYVE1,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
fat cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.025024414,TRUE
plasma cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.027526855,TRUE
class switched memory B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.027526855,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
memory B cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
Macro_IL1B,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
endothelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
cDC3_LAMP3,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
"CD14-low, CD16-positive monocyte",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.028975637,TRUE
regulatory T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.033365885,TRUE
natural killer cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.035234375,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.035234375,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.035234375,TRUE
Macro_NLRP3,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.041964017,TRUE
Macro_SPP1,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.072663484,TRUE
T-helper 17 cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.109773763,TRUE
epithelial cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.124637727,TRUE
mast cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.303022905,TRUE
cDC1_CLEC9A,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.532805525,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.616990831,TRUE
Tk,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Down,datasets,13 | 13,io_colorectal_cancer,0.719933143,TRUE
Macro_INHBA,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
CD8+ resident-memory T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.021131727,TRUE
fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.033365885,TRUE
cancer-associated fibroblast,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.035234375,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.099740165,TRUE
gamma-delta T cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.109773763,TRUE
mesenchymal cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.303022905,TRUE
Macro_C1QC,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.409517176,TRUE
stromal cell,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.704200538,TRUE
neutrophil,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.719933143,TRUE
Tfh-Th1,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,0.806536865,TRUE
Macro_ISG15,tumor,microarray,GSE110223,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110223__GPL96__tumor_vs_tumor_adjacent,Up,datasets,13 | 13,io_colorectal_cancer,1,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.02114563,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.02114563,TRUE
mature B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.038966588,TRUE
regulatory T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.042541504,TRUE
class switched memory B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.042541504,TRUE
plasma cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.047305767,TRUE
mast cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.047305767,TRUE
Macro_LYVE1,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.047305767,TRUE
Macro_IL1B,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.05103193,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.064327464,TRUE
macrophage,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.064327464,TRUE
cDC3_LAMP3,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.07131958,TRUE
"CD14-low, CD16-positive monocyte",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.077188401,TRUE
fat cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.127298106,TRUE
memory B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.13067749,TRUE
endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.13067749,TRUE
Tk,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.134622079,TRUE
